CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,PAYMENT_TO_BALANCE,SPEND_VELOCITY,INSTALLMENT_FREQUENCY,CASH_ADVANCE_RATIO,PURCHASE_TYPE_RATIO,CLUSTER_ID,SEGMENT_NAME,PC1,PC2
C15628,742.730997,1.0,6236.64,4613.7,1622.94,0.0,1.0,1.0,1.0,0.0,0.0,49.0,3750.0,8529.330225,256.82014,0.833333,12.0,0.1980615992,11.468300043167355,1.0,0.2601849417407866,0.0,0.7396547412162291,3,Transactors,-0.2631367987446817,4.031099261136319
C15629,1625.118547,1.0,2908.35,956.83,1951.52,1029.560342,0.916667,0.333333,0.75,0.166667,4.0,40.0,3500.0,763.750978,1125.042573,0.0,12.0,0.4643195848571428,0.4696773057591846,0.8309571428571428,0.6707752590784883,0.2613820200530982,0.3288810215340196,3,Transactors,-0.4370417848372677,1.3807910269647772
C15630,358.915537,0.727273,0.0,0.0,0.0,709.485501,0.0,0.0,0.0,0.166667,5.0,0.0,6400.0,331.996644,137.43958,0.0,12.0,0.05608055265625,0.9224293198545636,0.0,0.0,0.9985925117421924,0.0,2,Revolvers,0.013366878040604359,-1.11822994919092
C15631,1060.420992,1.0,480.22,295.63,184.59,0.0,1.0,0.25,0.916667,0.0,0.0,17.0,4200.0,2398.956105,342.2675,0.0,12.0,0.2524811885714286,2.2601362918965147,0.1143380952380952,0.3835875483147001,0.0,0.6143344000664976,1,Dormant/Low Engagement,-0.7056541754941371,0.15608664746502182
C15632,1047.854274,1.0,384.0,0.0,384.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,530.36208,1127.724623,0.0,12.0,1.0,0.5056585010397736,0.384,0.9974025974025974,0.0,0.0,2,Revolvers,-0.7718695741373998,-0.28550530786902867
C15633,842.600625,0.909091,0.0,0.0,0.0,679.67338,0.0,0.0,0.0,0.333333,7.0,0.0,1200.0,1901.27932,324.801824,0.090909,12.0,0.7021671875000001,2.253767083209546,0.0,0.0,0.9985308665956644,0.0,2,Revolvers,0.4165586302252657,-1.642154103954305
C15634,2344.19277,1.0,0.0,0.0,0.0,1517.268703,0.0,0.0,0.0,0.333333,9.0,0.0,3000.0,681.433652,592.032785,0.0,12.0,0.7813975900000001,0.2905661575956504,0.0,0.0,0.999341355059204,0.0,2,Revolvers,1.0645534293420458,-1.7223599985642961
C15636,352.736999,1.0,1833.9,1833.9,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,2500.0,1779.977904,188.774182,0.4,12.0,0.1410947996,5.031924590958607,0.73356,0.0,0.0,0.999455011172271,3,Transactors,-1.378257295585644,1.3382852698567607
C15637,1643.215639,0.818182,0.0,0.0,0.0,2493.498137,0.0,0.0,0.0,0.363636,9.0,0.0,2500.0,414.951308,7164.306187,0.0,11.0,0.6572862556,0.2523703692858501,0.0,0.0,0.9995991177603352,0.0,2,Revolvers,0.9247414853358815,-1.773130631951093
C15638,1638.42534,1.0,0.0,0.0,0.0,37.921481,0.0,0.0,0.0,0.083333,1.0,0.0,1800.0,459.151425,335.813771,0.0,12.0,0.9102363,0.2800685177892883,0.0,0.0,0.9743072469416052,0.0,2,Revolvers,0.5176365434068174,-1.8620355465125553
C15639,855.571897,0.666667,71.13,0.0,71.13,1343.021655,0.666667,0.0,0.555556,0.222222,5.0,6.0,1500.0,220.436374,583.820142,0.0,9.0,0.5703812646666667,0.2573471938223067,0.04742,0.9861361430750034,0.9490301977564376,0.0,2,Revolvers,0.07264285910094838,-1.5546274009218177
C15640,2893.897487,1.0,18.0,0.0,18.0,3904.514452,0.083333,0.0,0.083333,0.416667,23.0,1.0,6000.0,483.729934,720.971058,0.0,12.0,0.4823162478333334,0.1670974313157086,0.003,0.9473684210526316,0.9951574028253382,0.0,2,Revolvers,1.5743070024104129,-1.3023606246758368
C15641,19.766484,0.363636,197.48,0.0,197.48,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,16000.0,409.933465,164.248292,0.5,12.0,0.0012354052499999,19.740147874815975,0.0123425,0.9949617089883112,0.0,0.0,1,Dormant/Low Engagement,-0.39934193732543616,0.7096710345158739
C15642,16304.88925,1.0,1770.57,0.0,1770.57,7424.094447,0.5,0.0,0.416667,0.666667,13.0,9.0,19000.0,5337.961195,8345.641905,0.0,12.0,0.8581520657894737,0.3273640040821447,0.0931878947368421,0.999435528937609,0.8073472547622201,0.0,0,Cash Advance Users,7.61467958038004,1.0981831840333074
C15643,5825.2877,1.0,230.0,230.0,0.0,1909.594385,0.083333,0.083333,0.0,0.25,3.0,1.0,7000.0,1537.817125,1442.075559,0.0,12.0,0.8321839571428571,0.263944591167374,0.0328571428571428,0.0,0.8920860478665601,0.9956709956709956,0,Cash Advance Users,2.4178501572922277,-1.0627978258297557
C15644,753.518771,0.636364,1737.87,249.12,1488.75,947.957969,1.0,0.083333,1.0,0.083333,1.0,27.0,2500.0,977.188809,313.922409,0.083333,12.0,0.3014075084,1.295115306018013,0.695148,0.8561594598791169,0.3528167712772533,0.1432654540017367,3,Transactors,-0.8242276303395784,0.8127409494762184
C15645,40.074484,1.0,423.37,423.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,7000.0,430.466572,187.954393,0.083333,12.0,0.0057249262857142,10.480145581378451,0.0604814285714285,0.0,0.0,0.9976435657562976,1,Dormant/Low Engagement,-1.0749215800069376,0.06163676526207867
C15646,765.966137,1.0,1488.82,1402.35,86.47,0.0,0.833333,0.833333,0.25,0.0,0.0,24.0,4000.0,1111.593127,181.840836,0.0,12.0,0.19149153425,1.4493379477587027,0.372205,0.0580405686593011,0.0,0.9412882093138768,1,Dormant/Low Engagement,-1.0265634293055783,0.6511912168899812
C15647,2594.878719,1.0,160.0,160.0,0.0,3095.18013,0.083333,0.083333,0.0,0.25,7.0,3.0,9500.0,851.52967,596.332001,0.0,12.0,0.2731451283157894,0.3280313767231897,0.0168421052631578,0.0,0.9505555609418942,0.9937888198757764,2,Revolvers,1.5954824298770016,-0.8537616095125209
C15648,91.655431,0.363636,1110.01,1110.01,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,6000.0,3304.443043,84.471116,0.0,12.0,0.0152759051666666,35.66378146792065,0.1850016666666666,0.0,0.0,0.9990999180925464,1,Dormant/Low Engagement,-0.8339091105828729,0.7858609828593387
C15649,1127.643812,1.0,14454.98,10454.28,4000.7,0.0,1.0,1.0,1.0,0.0,0.0,82.0,9000.0,12996.64271,289.757941,0.916667,12.0,0.1252937568888888,11.515273970243502,1.0,0.2767505212375778,0.0,0.7231803032378297,3,Transactors,1.1888900963494793,7.343742815775833
C15650,1.874969,0.363636,433.32,0.0,433.32,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,238.913827,7.070714,0.0,12.0,0.0009374845,83.10135761463863,0.21666,0.9976975501934058,0.0,0.0,1,Dormant/Low Engagement,-1.7992119104389488,0.04424236155143948
C15651,4241.864828,1.0,225.08,225.08,0.0,2842.771908,0.090909,0.090909,0.0,1.0,17.0,2.0,5000.0,2011.126751,1282.428401,0.0,11.0,0.8483729656,0.4740020793799373,0.045016,0.0,0.926330756003362,0.9955767869780608,2,Revolvers,2.153064102449581,-1.2277419503710552
C15652,287.565501,1.0,472.32,375.0,97.32,1785.926136,0.333333,0.166667,0.25,0.416667,5.0,7.0,1000.0,2022.302019,191.073806,0.333333,12.0,0.287565501,7.008121248007398,0.47232,0.2056114256739626,0.7904964879842556,0.7922758387560213,2,Revolvers,-0.25992318336540976,-0.34060835700777514
C15653,5604.357612,0.909091,0.0,0.0,0.0,6067.586592,0.0,0.0,0.0,0.727273,15.0,0.0,6500.0,1255.546074,1542.906309,0.0,11.0,0.8622088633846153,0.2239903608133967,0.0,0.0,0.999835216984245,0.0,0,Cash Advance Users,3.346149277321092,-1.5051518495150111
C15654,345.75483,1.0,3125.03,492.71,2632.32,0.0,1.0,0.166667,1.0,0.0,0.0,36.0,5500.0,3016.560969,189.375956,1.0,12.0,0.0628645145454545,8.699405770353653,0.5681872727272728,0.8420648554236524,0.0,0.1576152500135955,3,Transactors,-1.0097587455016763,1.9553977066367068
C15655,56.872544,1.0,748.36,748.36,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,4000.0,698.817652,170.77492,1.0,12.0,0.014218136,12.075115481358482,0.18709,0.0,0.0,0.998665527917156,1,Dormant/Low Engagement,-1.3501070655943126,0.16714886423446867
C15656,471.104779,1.0,0.0,0.0,0.0,58.192353,0.0,0.0,0.0,0.25,3.0,0.0,500.0,165.27161,190.841988,0.0,12.0,0.942209558,0.3500740033813553,0.0,0.0,0.983105925861741,0.0,2,Revolvers,0.12039885486651089,-2.051115261408046
C15657,11.944853,0.181818,88.93,88.93,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2750.0,430.507379,154.067397,0.0,12.0,0.0043435829090909,33.25703111499219,0.0323381818181818,0.0,0.0,0.988880240186812,1,Dormant/Low Engagement,-1.4783625832618879,-0.39156362032110664
C15658,4276.929643,1.0,298.0,298.0,0.0,7635.621091,0.166667,0.166667,0.0,0.333333,11.0,2.0,8000.0,969.689869,1336.9578,0.0,12.0,0.5346162053750001,0.2266727014986581,0.03725,0.0,0.9623170411578764,0.9966555183946488,0,Cash Advance Users,3.148816204546523,-1.1494194442036605
C15659,1768.589163,1.0,63.7,63.7,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2000.0,750.927612,379.079339,0.0,12.0,0.8842945815000001,0.4243513848869563,0.03185,0.0,0.0,0.9845440494590416,2,Revolvers,-0.283986172231537,-0.878958398053054
C15660,714.813335,1.0,1110.42,0.0,1110.42,0.0,0.5,0.0,0.5,0.0,0.0,6.0,2200.0,4296.908322,4130.592522,0.083333,12.0,0.3249151522727272,6.002833576717316,0.5047363636363636,0.9991002501304638,0.0,0.0,3,Transactors,-0.9292822565144453,1.1119654323441253
C15661,1222.745469,0.363636,0.0,0.0,0.0,5396.550576,0.0,0.0,0.0,0.083333,1.0,0.0,6000.0,15843.68136,1261.125201,0.333333,12.0,0.2037909115,12.946876422714666,0.0,0.0,0.9998147307772444,0.0,0,Cash Advance Users,3.2069898907513985,0.8330199976669612
C15662,70.794108,0.909091,0.0,0.0,0.0,211.854586,0.0,0.0,0.0,0.181818,2.0,0.0,150.0,699.292482,599.5493,0.0,11.0,0.4719607199999999,9.740248907333733,0.0,0.0,0.9953019569895478,0.0,2,Revolvers,-0.32634257688684687,-1.757460077679365
C15663,67.72881,1.0,869.48,685.79,183.69,0.0,0.916667,0.833333,0.666667,0.0,0.0,20.0,3000.0,824.557797,175.239392,0.75,12.0,0.02257627,11.99726573179428,0.2898266666666667,0.211021505376344,0.0,0.7878297031522837,1,Dormant/Low Engagement,-1.490579192226316,0.3312929311621017
C15664,1455.904478,0.818182,149.0,149.0,0.0,1991.844526,0.083333,0.083333,0.0,0.333333,7.0,1.0,2200.0,2326.985125,1115.444711,0.0,12.0,0.6617747627272726,1.5972118695073434,0.0677272727272727,0.0,0.9299669055437314,0.9933333333333332,2,Revolvers,0.8831181785268686,-1.3024197782507392
C15666,309.491763,0.454545,0.0,0.0,0.0,3497.519958,0.0,0.0,0.0,0.25,6.0,0.0,4000.0,5364.680585,116.705952,0.333333,12.0,0.07737294075,17.278012573235316,0.0,0.0,0.999714164843418,0.0,2,Revolvers,1.0220340655152569,-0.6868264974929613
C15667,635.48213,1.0,1481.24,1160.26,320.98,0.0,1.0,0.454545,0.545455,0.0,0.0,21.0,6000.0,805.516282,219.717476,0.181818,11.0,0.1059136883333333,1.26557564467678,0.2468733333333333,0.2165506260794473,0.0,0.782774719343696,1,Dormant/Low Engagement,-0.9525004628602433,0.6126660235988597
C15668,2475.507619,1.0,569.85,233.04,336.81,1909.470528,0.666667,0.083333,0.583333,0.25,3.0,14.0,5000.0,672.048823,658.657911,0.0,12.0,0.4951015238,0.2713695761902681,0.11397,0.5900148900762021,0.7698482943814107,0.4082333362529561,2,Revolvers,0.7978967189852527,-0.8148526025692138
C15669,6976.34614,1.0,2552.1,2080.01,472.09,377.85546,1.0,0.916667,0.833333,0.083333,1.0,50.0,9000.0,1850.332531,2024.379006,0.0,12.0,0.775149571111111,0.2651914487074594,0.2835666666666666,0.1849085425561082,0.1289188679789763,0.814699776742,0,Cash Advance Users,1.8332874916513515,0.9591177266713088
C15670,3767.546906,1.0,3545.56,1653.36,1892.2,1841.555758,1.0,0.75,1.0,0.083333,1.0,30.0,9000.0,4061.59893,1007.691447,0.0,12.0,0.4186163228888889,1.0777626048738904,0.3939511111111111,0.5335310836416133,0.3417810308298873,0.4661869529910674,3,Transactors,1.4505254442864535,1.6712924788954016
C15671,182.854647,1.0,1978.87,765.85,1213.02,0.0,1.0,0.75,1.0,0.0,0.0,68.0,6000.0,1590.330808,167.136534,0.75,12.0,0.0304757745,8.649935337234092,0.3298116666666666,0.6126765898771132,0.0,0.3868183264557774,1,Dormant/Low Engagement,-1.1118919206460212,1.0751399726719388
C15672,14.571059,0.545455,180.5,0.0,180.5,0.0,0.416667,0.0,0.333333,0.0,0.0,5.0,6000.0,178.584988,69.359061,0.363636,12.0,0.0024285098333333,11.469032902643296,0.0300833333333333,0.9944903581267218,0.0,0.0,1,Dormant/Low Engagement,-1.3497249563616271,-0.053473987970197895
C15673,10.035492,1.0,0.0,0.0,0.0,139.113927,0.0,0.0,0.0,0.083333,2.0,0.0,1000.0,154.970698,77.402578,0.0,12.0,0.010035492,14.042935104298024,0.0,0.0,0.9928629507329416,0.0,2,Revolvers,-0.7632790297670948,-1.5051780921158975
C15674,2584.617366,1.0,0.0,0.0,0.0,385.424519,0.0,0.0,0.0,0.3,3.0,0.0,3000.0,3206.865961,557.973185,0.0,10.0,0.8615391219999999,1.2402708935858842,0.0,0.0,0.9974121724920876,0.0,2,Revolvers,1.2366414209214422,-1.3668953824682477
C15675,3857.278468,1.0,0.0,0.0,0.0,1238.047916,0.0,0.0,0.0,0.444444,6.0,0.0,4000.0,666.97848,635.614648,0.0,9.0,0.964319617,0.1728694508527112,0.0,0.0,0.99919292870995,0.0,2,Revolvers,1.6251923608847092,-1.713395340584587
C15676,374.101774,1.0,1283.36,1253.36,30.0,0.0,1.0,1.0,0.083333,0.0,0.0,14.0,1800.0,1482.140815,202.184147,0.083333,12.0,0.2078343188888888,3.951303133533034,0.7129777777777777,0.0233579370270017,0.0,0.9758634650720982,3,Transactors,-1.4335496648046584,1.0248068090868896
C15677,1696.302382,1.0,0.0,0.0,0.0,1578.159867,0.0,0.0,0.0,0.666667,13.0,0.0,3000.0,650.716947,784.060078,0.0,12.0,0.5654341273333333,0.3833830399938718,0.0,0.0,0.999366751890738,0.0,2,Revolvers,0.7219230029684132,-1.6193644825727493
C15678,760.884589,0.833333,2940.79,2644.17,296.62,103.179579,0.833333,0.833333,0.333333,0.166667,1.0,53.0,11500.0,426.798145,113.262756,0.0,6.0,0.0661638773043478,0.5601873973592081,0.2557208695652174,0.1008297669106224,0.0338852577416833,0.8988303039985859,1,Dormant/Low Engagement,-0.35955886982841156,1.3639343363174357
C15680,269.406382,1.0,2629.96,2006.57,623.39,0.0,0.75,0.416667,0.583333,0.0,0.0,19.0,2200.0,1936.724441,202.619118,0.416667,12.0,0.1224574463636363,7.162273414833826,1.0,0.2369439292121506,0.0,0.762675981390823,3,Transactors,-1.5463587293876977,2.0301303035426796
C15681,2948.966018,1.0,4129.97,1804.1,2325.87,451.62219,1.0,0.75,1.0,0.25,4.0,56.0,5000.0,2557.014611,605.697272,0.0,12.0,0.5897932036,0.8667945987844258,0.825994,0.5630324112738654,0.0985516867474083,0.4367255148306571,3,Transactors,0.1572177688636019,2.1737681093368004
C15682,130.142888,0.636364,0.0,0.0,0.0,435.228353,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,791.783333,138.420191,0.166667,12.0,0.0433809626666666,6.037562120791484,0.0,0.0,0.9977076226404752,0.0,2,Revolvers,-0.3738499890122125,-1.2959524107034552
C15683,449.026889,1.0,313.2,0.0,313.2,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,136.096707,217.449281,0.0,12.0,0.449026889,0.30241905612,0.3132,0.996817313812858,0.0,0.0,1,Dormant/Low Engagement,-1.4309178884155482,-0.1777927916491945
C15684,2556.292783,1.0,0.0,0.0,0.0,226.369362,0.0,0.0,0.0,0.166667,2.0,0.0,6000.0,1311.010857,841.880535,0.0,12.0,0.4260487971666666,0.5126557528786488,0.0,0.0,0.9956018700531868,0.0,2,Revolvers,0.8503646207324553,-1.1571767396633315
C15685,3031.933707,1.0,2000.6,2000.6,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,6500.0,811.109413,858.298082,0.0,12.0,0.4664513395384616,0.2674339406522346,0.3077846153846154,0.0,0.0,0.9995003996802558,1,Dormant/Low Engagement,0.03273409779343698,0.7123874816643454
C15686,26.982025,0.181818,237.6,0.0,237.6,0.0,0.166667,0.0,0.083333,0.0,0.0,2.0,2500.0,0.0,312.343947,0.0,12.0,0.01079281,0.0,0.09504,0.9958088851634534,0.0,0.0,1,Dormant/Low Engagement,-1.7072120168978702,-0.22572366183822482
C15687,1866.428342,1.0,3306.06,549.0,2757.06,0.0,1.0,0.166667,1.0,0.0,0.0,54.0,5000.0,2248.341145,431.796784,0.0,12.0,0.3732856684,1.2039771992493409,0.661212,0.8336891377840135,0.0,0.1660084788301391,3,Transactors,-0.528459619246369,1.8642417455659301
C15688,2059.035678,1.0,0.0,0.0,0.0,387.757647,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,460.005554,754.982656,0.0,12.0,0.8236142712000001,0.2232997995678403,0.0,0.0,0.9974277033320968,0.0,2,Revolvers,0.7050411326617129,-1.7829649800363854
C15689,30.395073,1.0,512.47,512.47,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,7000.0,484.669932,192.908611,1.0,12.0,0.0043421532857142,15.43777050621924,0.07321,0.0,0.0,0.998052466551113,1,Dormant/Low Engagement,-1.0743340274017457,0.11600961048774186
C15690,91.266202,0.909091,701.59,701.59,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,6.0,3200.0,812.383013,140.175864,0.1,12.0,0.028520688125,8.804773529097902,0.219246875,0.0,0.0,0.998576694800666,1,Dormant/Low Engagement,-1.4059260684126424,0.15546179142213132
C15691,76.673877,0.777778,410.9,0.0,410.9,0.0,0.666667,0.0,0.555556,0.0,0.0,6.0,1500.0,449.09003,100.105897,0.0,9.0,0.051115918,5.781738305659701,0.2739333333333333,0.9975722262685116,0.0,0.0,1,Dormant/Low Engagement,-1.774949974742375,0.0846759177370345
C15692,200.574081,1.0,675.9,675.9,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,8.0,7500.0,753.502654,308.604961,0.083333,12.0,0.0267432108,3.738092964442189,0.0901199999999999,0.0,0.0,0.99852267690944,1,Dormant/Low Engagement,-0.9333869902078026,0.2527977940965503
C15693,0.0,0.0,350.48,0.0,350.48,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,2700.0,681.924724,312.343947,0.0,12.0,0.0,681.924724,0.1298074074074074,0.9971548879025832,0.0,0.0,1,Dormant/Low Engagement,-1.725940651995449,0.09727024108419327
C15694,1078.3009,1.0,0.0,0.0,0.0,1537.88642,0.0,0.0,0.0,0.666667,16.0,0.0,1500.0,199.01051,226.880981,0.0,6.0,0.7188672666666667,0.1843883480501128,0.0,0.0,0.9993501794628872,0.0,2,Revolvers,0.5100155003055705,-1.894165034769787
C15695,633.209696,1.0,1625.01,1165.36,459.65,0.0,1.0,0.333333,1.0,0.0,0.0,29.0,2500.0,764.713719,206.988911,0.0,12.0,0.2532838784,1.2057742475763094,0.650004,0.2826858383404776,0.0,0.7166991592917632,3,Transactors,-1.340320723128199,0.9724767596995652
C15696,26.296743,0.545455,417.0,417.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,6500.0,960.737291,86.562843,0.111111,12.0,0.0040456527692307,35.19604119070176,0.0641538461538461,0.0,0.0,0.9976076555023924,1,Dormant/Low Engagement,-1.0682960451379764,0.10839058446275292
C15697,16.727614,0.545455,128.0,0.0,128.0,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,5000.0,363.86862,170.73776,1.0,12.0,0.0033455228,20.52552701113641,0.0256,0.992248062015504,0.0,0.0,1,Dormant/Low Engagement,-1.4193731707628987,-0.12334888392943429
C15698,882.715792,1.0,120.0,0.0,120.0,322.935862,1.0,0.0,1.0,0.25,4.0,12.0,1000.0,307.584827,249.005928,0.0,12.0,0.8827157919999999,0.3480585384854139,0.12,0.9917355371900828,0.7274381045611494,0.0,2,Revolvers,-0.12899644728293852,-1.3988365575615787
C15699,1540.077454,1.0,0.0,0.0,0.0,3490.330397,0.0,0.0,0.0,0.583333,16.0,0.0,4000.0,383.056837,394.763386,0.0,12.0,0.3850193635,0.2485642989622246,0.0,0.0,0.9997135762341888,0.0,2,Revolvers,1.0122417222607887,-1.5448663134404559
C15700,10495.73934,1.0,5038.27,1940.88,3097.39,0.0,1.0,0.5,1.0,0.0,0.0,108.0,14500.0,2564.857063,4606.755937,0.0,12.0,0.7238440924137931,0.244347980827349,0.3474668965517242,0.6146505347004625,0.0,0.3851510238586144,0,Cash Advance Users,3.068874559667762,2.525794619798568
C15701,2182.752161,1.0,3216.97,2360.3,856.67,5594.061996,1.0,0.666667,1.0,0.583333,17.0,51.0,10000.0,7573.546529,501.711259,0.25,12.0,0.2182752161,3.468134646530523,0.3216969999999999,0.2662144146775762,0.6348208901805263,0.7334748304055042,0,Cash Advance Users,2.545149003557958,1.7150232503896428
C15702,177.822533,1.0,0.0,0.0,0.0,212.597424,0.0,0.0,0.0,0.090909,1.0,0.0,3000.0,141.272092,271.376651,0.0,11.0,0.0592741776666666,0.790012811193095,0.0,0.0,0.9953182955989208,0.0,2,Revolvers,-0.47620562865996874,-1.3878394024930971
C15703,3127.073601,1.0,4468.44,4432.46,35.98,0.0,1.0,0.833333,0.083333,0.0,0.0,55.0,4500.0,665.046852,850.247297,0.0,12.0,0.6949052446666667,0.2126058836299101,0.9929866666666666,0.0080502255316102,0.0,0.9917260327915802,3,Transactors,-0.14134722358037738,2.2175816556833405
C15704,924.170798,1.0,1663.77,1663.77,0.0,3718.276337,0.833333,0.833333,0.0,0.5,11.0,21.0,3000.0,4201.694496,307.53747,0.2,12.0,0.3080569326666666,4.541533849839476,0.55459,0.0,0.6907383113986373,0.9993993164220883,3,Transactors,0.7551394263776011,0.5799431056371782
C15705,750.528885,1.0,1384.79,886.32,498.47,0.0,1.0,1.0,0.916667,0.0,0.0,34.0,1800.0,759.916056,225.743387,0.0,12.0,0.4169604916666666,1.0111601445631728,0.7693277777777777,0.3597009647926454,0.0,0.6395774251509969,3,Transactors,-1.309329552928165,0.9692006883509546
C15706,701.135691,1.0,1004.04,624.0,380.04,181.874234,0.416667,0.166667,0.25,0.083333,1.0,6.0,3000.0,359.829195,190.226811,0.0,12.0,0.2337118969999999,0.5124781429178197,0.33468,0.3781342036137865,0.1532328358613315,0.6208708111119956,1,Dormant/Low Engagement,-1.0648263157376376,0.14819108679458476
C15707,21.960773,1.0,175.45,0.0,175.45,0.0,1.0,0.0,0.909091,0.0,0.0,11.0,1500.0,143.609104,164.361594,0.777778,11.0,0.0146405153333333,6.254541343185615,0.1169666666666666,0.9943326721450836,0.0,0.0,1,Dormant/Low Engagement,-1.7937508772899105,-0.2626866980873005
C15708,1175.922628,1.0,14.72,14.72,0.0,79.252166,0.083333,0.083333,0.0,0.25,3.0,1.0,1200.0,347.568201,463.992512,0.0,12.0,0.9799355233333332,0.2953194991166403,0.0122666666666666,0.0,0.8344778195329355,0.9363867684478372,2,Revolvers,0.2829962741015449,-1.8284407898344908
C15709,4612.147149,1.0,0.0,0.0,0.0,2260.623056,0.0,0.0,0.0,0.25,4.0,0.0,6500.0,1210.9845,1565.678756,0.0,12.0,0.7095610998461539,0.2625072344077528,0.0,0.0,0.9995578396685748,0.0,2,Revolvers,2.103141107220278,-1.322091736561507
C15710,19.928467,0.727273,310.64,0.0,310.64,0.0,0.666667,0.0,0.583333,0.0,0.0,8.0,9000.0,409.454228,175.245981,0.714286,12.0,0.0022142741111111,19.564463465002,0.0345155555555555,0.996791169297908,0.0,0.0,1,Dormant/Low Engagement,-1.0438512126211001,0.24965239662924169
C15711,26.157304,0.818182,318.41,65.0,253.41,0.0,0.75,0.083333,0.666667,0.0,0.0,11.0,5000.0,240.474518,154.2101,0.0,12.0,0.0052314608,8.854874475021527,0.063682,0.7933690241382548,0.0,0.2035002035002034,1,Dormant/Low Engagement,-1.407616983198769,-0.051152519248467226
C15712,13.99841,0.857143,94.86,0.0,94.86,0.0,0.857143,0.0,0.714286,0.0,0.0,6.0,1500.0,68.323361,104.264949,0.4,7.0,0.0093322733333333,4.555373602935245,0.06324,0.9895681201752556,0.0,0.0,1,Dormant/Low Engagement,-1.7868501483324837,-0.3820090804089282
C15713,1594.328636,1.0,0.0,0.0,0.0,2880.609563,0.0,0.0,0.0,0.333333,19.0,0.0,3000.0,348.795318,510.986097,0.0,12.0,0.5314428786666666,0.2186354022169009,0.0,0.0,0.9996529717235672,0.0,2,Revolvers,0.9245506305327374,-1.6871229427708294
C15714,37.050529,1.0,367.17,0.0,367.17,0.0,1.0,0.0,1.0,0.0,0.0,19.0,2000.0,326.624678,152.547744,0.636364,12.0,0.0185252645,8.583972065145272,0.183585,0.9972838634326534,0.0,0.0,1,Dormant/Low Engagement,-1.7420669089776042,-0.03809924888703746
C15715,844.230511,1.0,615.0,336.0,279.0,0.0,0.666667,0.25,0.416667,0.0,0.0,9.0,1500.0,1028.163341,183.039309,0.0,12.0,0.5628203406666666,1.2164295155218314,0.41,0.4529220779220779,0.0,0.5454545454545454,1,Dormant/Low Engagement,-1.031861133415061,0.11136743446986822
C15716,1228.170181,1.0,817.94,436.64,381.3,0.0,0.666667,0.166667,0.5,0.0,0.0,8.0,1500.0,708.383328,831.442071,0.0,12.0,0.8187801206666666,0.5763102123285238,0.5452933333333334,0.4656018755952817,0.0,0.5331770337265245,3,Transactors,-0.8013031454904941,0.2088623346275407
C15717,1727.699797,1.0,0.0,0.0,0.0,414.072507,0.0,0.0,0.0,0.181818,2.0,0.0,2000.0,396.836709,680.410348,0.0,11.0,0.8638498985,0.2295579080235178,0.0,0.0,0.9975907823738372,0.0,2,Revolvers,0.6134122120656373,-1.8599193574511823
C15718,1306.735189,1.0,0.0,0.0,0.0,256.361633,0.0,0.0,0.0,0.25,4.0,0.0,5500.0,536.065588,324.670041,0.0,12.0,0.2375882161818182,0.4099190665733474,0.0,0.0,0.9961144169457458,0.0,2,Revolvers,0.24574109070599923,-1.2242778393094287
C15719,5182.092727,1.0,3183.43,1049.3,2134.13,445.337568,1.0,0.25,1.0,0.166667,7.0,67.0,6000.0,2400.861889,2257.788425,0.0,12.0,0.8636821211666666,0.4632102907388328,0.5305716666666667,0.6701764523007258,0.1226903815897448,0.329509519757068,3,Transactors,1.1185542952621816,1.3622984710893813
C15720,756.573198,1.0,1056.64,683.89,372.75,548.067443,0.5,0.5,0.333333,0.25,4.0,16.0,1800.0,1597.746211,309.576217,0.083333,12.0,0.4203184433333333,2.109032124180296,0.5870222222222222,0.3524356113611436,0.34132459520523,0.6466188873340645,3,Transactors,-0.71602427925706,0.38378609298316263
