CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,PAYMENT_TO_BALANCE,SPEND_VELOCITY,INSTALLMENT_FREQUENCY,CASH_ADVANCE_RATIO,PURCHASE_TYPE_RATIO
C15430,5238.915225,1.0,270.0,270.0,0.0,2706.554295,0.166667,0.166667,0.0,0.666667,14.0,3.0,6000.0,1259.203988,1197.398596,0.0,12.0,0.8731525375,0.2403099924197724,0.045,0.0,0.9089857066737385,0.996309963099631
C15431,2172.893325,0.909091,416.74,0.0,416.74,0.0,0.416667,0.0,0.333333,0.0,0.0,5.0,3000.0,3905.486286,1080.480612,0.1,12.0,0.724297775,1.7965399870759526,0.13891333333333333,0.9976061665150572,0.0,0.0
C15432,1143.333419,1.0,0.0,0.0,0.0,267.402242,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,588.789066,289.050092,0.0,12.0,0.45733336760000004,0.5145257983591232,0.0,0.0,0.9962742487076542,0.0
C15433,1595.980444,1.0,0.0,0.0,0.0,138.761295,0.0,0.0,0.0,0.333333,4.0,0.0,2400.0,351.305519,440.128449,0.0,12.0,0.6649918516666666,0.21998110266151763,0.0,0.0,0.992844943229812,0.0
C15435,288.097302,1.0,2622.6,0.0,2622.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,450.0,2718.47954,2413.233231,0.833333,12.0,0.6402162266666667,9.403337634745549,1.0,0.9996188443360269,0.0,0.0
C15436,7268.70638,1.0,306.91,306.91,0.0,12702.4277,0.272727,0.272727,0.0,1.0,93.0,4.0,12000.0,3512.633784,2096.962594,0.0,11.0,0.6057255316666667,0.4831878483653421,0.025575833333333336,0.0,0.9763334352189798,0.9967522977493424
C15437,15.449607,0.818182,574.75,0.0,574.75,0.0,1.0,0.0,0.909091,0.0,0.0,11.0,1000.0,560.219458,17.826933,0.0,11.0,0.015449607,34.05670773775933,0.57475,0.9982631350412505,0.0,0.0
C15438,1903.274531,0.545455,1813.4,0.0,1813.4,3795.101004,0.5,0.0,0.416667,0.083333,1.0,14.0,4000.0,1959.916433,1187.591705,0.0,12.0,0.47581863275,1.0292194749728552,0.45335000000000003,0.9994488536155203,0.676548769898393,0.0
C15439,1102.63215,1.0,1409.31,1080.18,329.13,0.0,0.666667,0.25,0.583333,0.0,0.0,13.0,8500.0,874.024544,274.582036,0.0,12.0,0.1297214294117647,0.7919527752068477,0.16580117647058823,0.23337422268862876,0.0,0.7659167133467111
C15440,21.881383,1.0,123.48,0.0,123.48,0.0,1.0,0.0,0.833333,0.0,0.0,6.0,1500.0,87.868362,88.187856,0.5,6.0,0.014587588666666667,3.84016831500089,0.08232,0.9919665809768637,0.0,0.0
C15441,2.585715,0.090909,70.0,70.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2000.0,396.435632,85.073591,0.0,12.0,0.0012928575,110.55971598412032,0.035,0.0,0.0,0.9859154929577465
C15442,1182.28075,1.0,0.0,0.0,0.0,19.326352,0.0,0.0,0.0,0.090909,1.0,0.0,1200.0,254.727472,491.098362,0.0,11.0,0.9852339583333333,0.2152722183640696,0.0,0.0,0.9508027805481278,0.0
C15443,66.842287,1.0,908.34,723.02,185.32,0.0,1.0,1.0,0.083333,0.0,0.0,14.0,6500.0,788.60284,177.213829,0.5,12.0,0.010283428769230768,11.624060374026012,0.13974461538461538,0.20379615985220048,0.0,0.7951041414652384
C15444,4476.634442,1.0,0.0,0.0,0.0,6118.973106,0.0,0.0,0.0,0.416667,20.0,0.0,6000.0,3395.637883,1532.092391,0.0,12.0,0.7461057403333332,0.7583553161796945,0.0,0.0,0.9998366005891399,0.0
C15445,6069.720873,1.0,0.0,0.0,0.0,3189.058341,0.0,0.0,0.0,0.166667,2.0,0.0,12000.0,3357.944033,1437.438437,0.0,12.0,0.50581007275,0.5531376097251837,0.0,0.0,0.9996865261092102,0.0
C15446,536.027158,1.0,0.0,0.0,0.0,1057.951828,0.0,0.0,0.0,0.166667,3.0,0.0,1200.0,1326.002237,286.69926,0.0,12.0,0.4466892983333333,2.4691530349010766,0.0,0.0,0.9990556699808634,0.0
C15448,5044.179003,1.0,966.6,0.0,966.6,774.254505,1.0,0.0,1.0,0.083333,3.0,48.0,4500.0,3332.360525,31871.36379,0.0,12.0,1.0,0.6605039232539595,0.21480000000000002,0.9989665150888797,0.4445001019186732,0.0
C15449,97.16839,1.0,1639.92,0.0,1639.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2150.0,1620.285733,1555.793076,0.083333,12.0,0.0451946,16.50516763084329,0.762753488372093,0.9993905857689589,0.0,0.0
C15450,1339.008889,1.0,0.0,0.0,0.0,1982.368623,0.0,0.0,0.0,0.125,1.0,0.0,2500.0,1331.706743,232.422715,0.0,8.0,0.5356035556,0.9938044097556729,0.0,0.0,0.9994958072904837,0.0
C15451,2786.743524,1.0,231.63,86.63,145.0,0.0,0.5,0.166667,0.25,0.0,0.0,6.0,3000.0,711.838166,750.333981,0.0,12.0,0.928914508,0.25534564419994327,0.07721,0.6233073980140137,0.0,0.37239393027554485
C15452,28.413136,0.727273,215.94,0.0,215.94,0.0,0.5,0.0,0.5,0.0,0.0,12.0,4000.0,331.529307,146.818553,0.777778,12.0,0.0071032840000000005,11.271470916939968,0.053985,0.9953904305337882,0.0,0.0
C15453,37.261373,1.0,498.65,51.05,447.6,0.0,1.0,0.083333,1.0,0.0,0.0,29.0,7000.0,487.168856,164.505587,0.666667,12.0,0.005323053285714286,12.732654837033685,0.07123571428571428,0.8958270789552688,0.0,0.10217152006404483
C15454,11.116861,1.0,168.0,0.0,168.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,5500.0,154.705191,157.784568,0.083333,12.0,0.0020212474545454545,12.767761468915094,0.030545454545454546,0.9940828402366864,0.0,0.0
C15455,6.420394,0.363636,136.72,0.0,136.72,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,2500.0,361.012758,169.705471,0.8,12.0,0.0025681576,48.65142713446213,0.054688,0.9927388905024688,0.0,0.0
C15456,135.856693,0.75,843.95,198.0,645.95,0.0,0.75,0.25,0.625,0.0,0.0,25.0,1200.0,862.494363,113.077567,1.0,8.0,0.11321391083333333,6.302171593463829,0.7032916666666668,0.7644831055092017,0.0,0.23433339250843244
C15457,13.792103,0.909091,600.0,600.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4500.0,607.677726,92.393376,0.0,12.0,0.0030649117777777775,41.081225975779105,0.13333333333333333,0.0,0.0,0.9983361064891847
C15459,2116.845833,1.0,898.34,0.0,898.34,256.376109,0.916667,0.0,0.916667,0.166667,2.0,11.0,2500.0,1786.497369,508.470423,0.0,12.0,0.8467383331999999,0.8435445777794724,0.359336,0.9988880734761048,0.2218331188805814,0.0
C15460,135.794123,0.909091,880.28,0.0,880.28,0.0,0.833333,0.0,0.833333,0.0,0.0,22.0,6000.0,1550.332412,178.096603,0.727273,12.0,0.022632353833333337,11.333326154662359,0.14671333333333333,0.9988652868554829,0.0,0.0
C15461,243.182403,1.0,2687.48,398.67,2288.81,0.0,1.0,0.333333,1.0,0.0,0.0,67.0,5500.0,2349.060843,176.161796,1.0,12.0,0.044214982363636364,9.62010699436028,0.4886327272727273,0.8513397905135988,0.0,0.1482882520978397
C15462,7468.01201,1.0,1569.41,796.07,773.34,4500.288676,0.545455,0.454545,0.363636,0.272727,7.0,10.0,8700.0,2162.94335,4628.802111,0.0,11.0,0.8583921850574713,0.28958895060071005,0.18039195402298852,0.4924446482128871,0.7413131364584962,0.5069185754038754
C15463,7395.88757,1.0,0.0,0.0,0.0,4507.523293,0.0,0.0,0.0,1.0,31.0,0.0,8500.0,2902.821241,2869.727066,0.0,12.0,0.87010442,0.3924381996521275,0.0,0.0,0.9997781978854245,0.0
C15464,364.219107,0.818182,142.52,142.52,0.0,654.345476,0.083333,0.083333,0.0,0.25,6.0,2.0,2500.0,621.956899,191.258003,0.0,12.0,0.14568764280000002,1.7029692233489855,0.057008,0.0,0.8201200524184606,0.9930323299888517
C15465,53.173349,0.545455,60.0,60.0,0.0,277.129953,0.083333,0.083333,0.0,0.083333,1.0,1.0,1200.0,2202.149777,274.519006,0.0,12.0,0.04431112416666667,40.6500579648491,0.05,0.0,0.8195959882915194,0.9836065573770492
C15466,1173.949821,1.0,785.69,785.69,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,8.0,1200.0,473.659122,619.376955,0.0,12.0,0.9782915175,0.40313136232223834,0.6547416666666667,0.0,0.0,0.9987288512628862
C15467,1543.205532,1.0,1027.57,927.57,100.0,0.0,0.416667,0.333333,0.083333,0.0,0.0,13.0,6000.0,319.878647,443.406361,0.0,12.0,0.257200922,0.2071477147123703,0.17126166666666665,0.09722235725327397,0.0,0.9018054191741934
C15469,467.345479,1.0,46.74,0.0,46.74,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,2500.0,122.054178,206.106505,0.0,12.0,0.1869381916,0.2606071446672382,0.018696,0.9790532048596565,0.0,0.0
C15470,303.054817,0.636364,894.4,609.4,285.0,0.0,0.636364,0.363636,0.454545,0.0,0.0,12.0,4000.0,183.620398,128.25155,0.0,11.0,0.07576370425000001,0.6039055714088555,0.2236,0.31829350011168195,0.0,0.6805896805896806
C15471,5481.738308,1.0,0.0,0.0,0.0,8896.92309,0.0,0.0,0.0,1.0,80.0,0.0,9000.0,13652.75432,1343.985397,0.0,12.0,0.6090820342222222,2.4901342272854654,0.0,0.0,0.9998876142230175,0.0
C15472,1952.189994,1.0,297.59,99.59,198.0,55.219714,0.5,0.083333,0.416667,0.166667,2.0,7.0,2500.0,634.780319,658.460719,0.0,12.0,0.7808759976,0.3249967084359331,0.11903599999999999,0.6631166482467599,0.15607178609007893,0.333534277772196
C15473,0.0,0.0,54.85,0.0,54.85,0.0,0.333333,0.0,0.333333,0.0,0.0,5.0,5000.0,75.750562,312.343947,0.0,12.0,0.0,75.750562,0.01097,0.982094897045658,0.0,0.0
C15474,19.962737,1.0,287.4,0.0,287.4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,276.339695,167.93554,0.833333,12.0,0.006654245666666667,13.182424365673242,0.0958,0.9965325936199723,0.0,0.0
C15475,1773.484195,1.0,0.0,0.0,0.0,1578.889669,0.0,0.0,0.0,0.25,3.0,0.0,3000.0,442.578729,616.532252,0.0,12.0,0.5911613983333334,0.24941260691251185,0.0,0.0,0.9993670444084662,0.0
C15476,1734.688041,1.0,0.0,0.0,0.0,158.851964,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,363.842433,612.656741,0.0,12.0,0.9637155783333334,0.2096243244208652,0.0,0.0,0.9937442119885371,0.0
C15477,927.294609,1.0,364.74,151.42,213.32,0.0,0.75,0.166667,0.583333,0.0,0.0,16.0,1000.0,442.174198,711.024081,0.0,12.0,0.927294609,0.4763295980748284,0.36474,0.5832558648220046,0.0,0.41400995242522004
C15478,1248.193121,1.0,40.13,0.0,40.13,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,1750.0,293.330975,343.940892,0.0,12.0,0.713253212,0.2348163547083766,0.02293142857142857,0.975686846584002,0.0,0.0
C15479,467.287934,1.0,4327.92,78.0,4249.92,0.0,1.0,0.083333,1.0,0.0,0.0,13.0,3000.0,4214.565847,182.841487,0.75,12.0,0.15576264466666667,8.999945420331928,1.0,0.9817506445025549,0.0,0.01801835099747743
C15480,1450.959629,0.444444,0.0,0.0,0.0,3419.81768,0.0,0.0,0.0,0.222222,4.0,0.0,4000.0,446.092673,747.172775,0.0,9.0,0.36273990725,0.3072349010882864,0.0,0.0,0.9997076722311609,0.0
C15481,34.195309,1.0,211.56,0.0,211.56,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,188.66041,153.221194,0.5,12.0,0.034195309,5.360385101321316,0.21156,0.99529544599172,0.0,0.0
C15482,3028.512053,1.0,0.0,0.0,0.0,353.51025,0.0,0.0,0.0,0.583333,10.0,0.0,3000.0,820.085077,1187.871281,0.0,12.0,1.0,0.27069873387296933,0.0,0.0,0.9971792070892167,0.0
C15483,886.65747,1.0,1440.48,1440.48,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1800.0,309.644014,291.857209,0.0,12.0,0.49258748333333335,0.34883276991968537,0.8002666666666667,0.0,0.0,0.9993062685573161
C15484,692.529504,1.0,404.0,404.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,6400.0,787.236366,201.135008,0.0,12.0,0.108207735,1.1351158984001926,0.063125,0.0,0.0,0.9975308641975309
C15485,952.952011,1.0,39.58,39.58,0.0,663.05871,0.083333,0.083333,0.0,0.083333,3.0,1.0,1800.0,1665.457998,204.226245,0.0,12.0,0.5294177838888888,1.745850922054401,0.021988888888888888,0.0,0.9423283576879958,0.9753573188762937
C15486,2056.866139,1.0,3373.7,3373.7,0.0,0.0,0.833333,0.833333,0.0,0.0,0.0,31.0,7000.0,2647.183713,490.378067,0.0,12.0,0.29383801985714286,1.28637313323323,0.4819571428571428,0.0,0.0,0.9997036773639139
C15487,566.928754,0.909091,903.0,903.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,1.0,1500.0,751.551966,193.903676,0.0,11.0,0.3779525026666667,1.3233208579539537,0.602,0.0,0.0,0.9988938053097345
C15488,1395.907515,1.0,962.12,962.12,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,20.0,1600.0,1081.988109,645.551427,0.0,12.0,0.872442196875,0.7745595877906061,0.601325,0.0,0.0,0.9989617077830385
C15489,18.606861,0.636364,302.5,0.0,302.5,0.0,0.75,0.0,0.666667,0.0,0.0,17.0,3000.0,705.81092,112.041868,0.333333,12.0,0.006202287,35.99816003183784,0.10083333333333333,0.9967051070840197,0.0,0.0
C15490,8419.737786,1.0,3050.48,1475.56,1574.92,2127.489462,1.0,1.0,1.0,0.25,5.0,67.0,12300.0,3298.741768,4239.303788,0.0,12.0,0.6845315273170731,0.39174023129949054,0.24800650406504066,0.5161167695675541,0.41079397698908465,0.4835555205998401
C15491,5.168354,0.181818,69.0,29.0,40.0,0.0,0.083333,0.083333,0.083333,0.0,0.0,3.0,5000.0,167.350713,41.839613,0.181818,12.0,0.0010336708,27.130529959856393,0.0138,0.5714285714285714,0.0,0.4142857142857143
C15492,7030.446043,1.0,3747.12,1053.08,2694.04,266.710051,1.0,0.25,1.0,0.083333,1.0,70.0,14000.0,1968.080891,1635.841661,0.0,12.0,0.5021747173571428,0.2798970338340688,0.26765142857142854,0.7187710105332807,0.0664312181616676,0.2809621890441074
C15493,7091.028361,1.0,0.0,0.0,0.0,2137.809373,0.0,0.0,0.0,0.25,5.0,0.0,8500.0,1835.361842,2701.584337,0.0,12.0,0.8342386307058823,0.25879223101995713,0.0,0.0,0.9995324501507129,0.0
C15494,1478.552756,1.0,479.1,311.1,168.0,901.677781,0.5,0.416667,0.5,0.083333,1.0,11.0,4500.0,4774.597215,478.802097,0.0,12.0,0.3285672791111111,3.2270543889953727,0.10646666666666667,0.3499270985211414,0.6525490519520808,0.6479900020828994
C15495,985.457755,1.0,672.31,103.0,569.31,0.0,1.0,0.166667,1.0,0.0,0.0,17.0,2500.0,1656.974517,542.14663,0.0,12.0,0.394183102,1.679721720064941,0.268924,0.8455392018535296,0.0,0.15297559816429285
C15496,767.708957,1.0,1730.6,661.45,1069.15,0.0,1.0,0.571429,0.857143,0.0,0.0,45.0,4000.0,341.459733,126.503057,0.0,7.0,0.19192723925000002,0.4441989778974307,0.43265,0.6174347424347425,0.0,0.38198775698775705
C15497,8670.048011,1.0,0.0,0.0,0.0,7738.744823,0.0,0.0,0.0,0.666667,17.0,0.0,12500.0,10496.24166,2094.307389,0.0,12.0,0.69360384088,1.2104928546912181,0.0,0.0,0.9998707967739416,0.0
C15498,26.767358,0.6,190.0,90.0,100.0,0.0,0.5,0.1,0.3,0.0,0.0,7.0,1200.0,270.6586,136.109592,0.0,10.0,0.02230613166666667,9.747365953937711,0.15833333333333333,0.5235602094240838,0.0,0.4712041884816754
C15499,878.010252,0.833333,4085.23,3705.15,380.08,0.0,0.833333,0.833333,0.666667,0.0,0.0,43.0,20000.0,4036.028203,109.759102,1.0,6.0,0.043900512600000004,4.591559875231125,0.2042615,0.09301483274313976,0.0,0.9067404429021372
C15500,2409.236843,1.0,990.15,772.6,217.55,0.0,0.75,0.416667,0.416667,0.0,0.0,26.0,8000.0,707.712681,606.899998,0.0,12.0,0.301154605375,0.2936278577996992,0.12376875,0.21949250870201284,0.0,0.7794985622761439
C15501,2891.678357,0.454545,0.0,0.0,0.0,7981.152983,0.0,0.0,0.0,0.083333,4.0,0.0,10000.0,1379.83404,1840.913723,0.0,12.0,0.2891678357,0.47700914851488274,0.0,0.0,0.9998747205168669,0.0
C15502,21.409828,1.0,149.71,0.0,149.71,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,1500.0,141.974905,150.500248,0.166667,12.0,0.014273218666666667,6.335385751287337,0.09980666666666667,0.99336474022958,0.0,0.0
C15503,1268.584315,1.0,1835.93,255.32,1580.61,674.180105,1.0,0.25,1.0,0.083333,1.0,30.0,1200.0,3021.605454,3148.909502,0.083333,12.0,1.0,2.3799958918049486,1.0,0.8604628374516176,0.2684789104458643,0.13899277599037524
C15504,3509.710886,1.0,0.0,0.0,0.0,3448.87085,0.0,0.0,0.0,0.090909,1.0,0.0,6000.0,811.884107,833.953708,0.0,11.0,0.5849518143333333,0.23125917609383,0.0,0.0,0.9997101340764684,0.0
C15505,2.566385,0.454545,0.0,0.0,0.0,294.434643,0.0,0.0,0.0,0.083333,1.0,0.0,1300.0,379.556939,54.371074,0.0,12.0,0.0019741423076923077,106.42623805337898,0.0,0.0,0.9966151566050431,0.0
C15506,879.987974,1.0,1517.56,1507.56,10.0,0.0,0.583333,0.583333,0.083333,0.0,0.0,15.0,1700.0,1812.402979,314.375296,0.166667,12.0,0.5176399847058824,2.0572391820186184,0.8926823529411765,0.00658518596565167,0.0,0.9927562954377832
C15507,868.331112,1.0,1167.15,864.28,302.87,748.152104,1.0,0.25,1.0,0.25,4.0,26.0,3000.0,704.323375,240.060933,0.083333,12.0,0.28944370399999997,0.810190001574452,0.38905,0.25927320977614177,0.3904144875895831,0.7398707357787955
C15508,3093.592745,1.0,47.69,82.41,0.0,1438.951061,0.166667,0.083333,0.0,0.583333,15.0,1.0,4100.0,4591.237633,723.343619,0.0,12.0,0.7545348158536586,1.483632261601518,0.01163170731707317,0.0,0.9672703306755526,1.6925446703635243
C15509,1879.694262,1.0,832.67,694.73,137.94,0.0,0.583333,0.25,0.333333,0.0,0.0,22.0,2000.0,873.931715,1452.265916,0.0,12.0,0.939847131,0.4646856922244388,0.41633499999999996,0.16546115369390765,0.0,0.8333393309103123
C15510,6372.182817,1.0,22101.78,22101.78,0.0,19513.47483,0.333333,0.333333,0.0,0.666667,35.0,40.0,7500.0,39461.9658,6764.853481,0.25,12.0,0.8496243756,6.19187726652656,1.0,0.0,0.4688906993123581,0.999954756822445
C15511,1235.224095,1.0,637.28,10.0,627.28,0.0,1.0,0.083333,0.916667,0.0,0.0,13.0,1500.0,742.382146,703.203441,0.0,12.0,0.82348273,0.6005239252354162,0.4248533333333333,0.982766184119822,0.0,0.015667105345616345
C15512,4800.168978,1.0,0.0,0.0,0.0,4491.730795,0.0,0.0,0.0,0.272727,11.0,0.0,9000.0,1134.482984,1092.950836,0.0,11.0,0.5333521086666666,0.23629307554023773,0.0,0.0,0.9997774182238756,0.0
C15513,704.910363,1.0,500.5,225.5,275.0,851.158327,1.0,0.166667,1.0,0.333333,6.0,18.0,1200.0,1713.299924,425.812312,0.0,12.0,0.5874253024999999,2.427078583630313,0.4170833333333333,0.5483549351944168,0.6292485766806653,0.44965104685942175
C15514,1340.551352,1.0,427.96,331.96,96.0,618.344755,0.5,0.333333,0.416667,0.166667,4.0,12.0,1500.0,326.956073,472.486843,0.0,12.0,0.8937009013333334,0.24371491446270035,0.28530666666666665,0.22379709063782172,0.5904153037097593,0.7738716896680343
C15515,923.977036,1.0,0.0,0.0,0.0,6616.555691,0.0,0.0,0.0,0.416667,6.0,0.0,2500.0,5155.088326,320.494371,0.2,12.0,0.3695908144,5.573206820671817,0.0,0.0,0.9998488868025153,0.0
C15516,182.171771,1.0,270.65,45.65,225.0,0.0,0.833333,0.083333,0.75,0.0,0.0,10.0,1000.0,216.489485,190.287126,0.0,12.0,0.182171771,1.1818932787410785,0.27065,0.8282716731087798,0.0,0.1680471194551813
C15517,22.689289,0.818182,360.6,160.6,200.0,0.0,0.666667,0.166667,0.416667,0.0,0.0,9.0,4500.0,415.618854,144.896661,0.857143,12.0,0.005042064222222222,17.544589624450104,0.08013333333333333,0.5530973451327433,0.0,0.4441371681415929
C15519,1184.971992,1.0,0.0,0.0,0.0,4743.715012,0.0,0.0,0.0,0.5,10.0,0.0,3000.0,2355.267462,268.140818,0.0,12.0,0.394990664,1.98593851953293,0.0,0.0,0.9997892391856052,0.0
C15520,4375.764064,1.0,1016.41,0.0,1016.41,252.583938,0.916667,0.0,0.833333,0.083333,1.0,12.0,10000.0,1133.806322,1165.41843,0.0,12.0,0.4375764064,0.25905127747822776,0.101641,0.9990171120787097,0.198885939879187,0.0
C15521,444.519756,1.0,302.4,0.0,302.4,1955.504366,0.333333,0.0,0.25,0.166667,4.0,6.0,3000.0,2579.035502,209.238839,0.166667,12.0,0.14817325199999998,5.788824103234606,0.10079999999999999,0.996704021094265,0.8656870983266761,0.0
C15522,1383.72609,1.0,0.0,0.0,0.0,148.185304,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,298.943957,508.050053,0.0,12.0,0.92248406,0.2158867079625834,0.0,0.0,0.993296926887651,0.0
C15523,4738.804194,1.0,0.0,0.0,0.0,3814.313134,0.0,0.0,0.0,0.833333,27.0,0.0,7000.0,1374.849589,1159.813479,0.0,12.0,0.6769720277142858,0.2900646382693166,0.0,0.0,0.9997378983153208,0.0
C15524,389.835298,0.818182,0.0,0.0,0.0,2101.740346,0.0,0.0,0.0,0.5,7.0,0.0,3000.0,2236.589562,100.212983,0.0,12.0,0.12994509933333334,5.722588449521261,0.0,0.0,0.9995244301076439,0.0
C15525,455.452678,0.909091,1301.25,1301.25,0.0,0.0,0.5,0.5,0.0,0.0,0.0,9.0,1500.0,472.453467,170.192614,0.0,12.0,0.30363511866666665,1.0350546502873186,0.8675,0.0,0.0,0.9992320982914187
C15526,658.6552,1.0,629.99,629.99,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,6000.0,353.862252,247.500183,0.0,12.0,0.10977586666666667,0.5364351740121203,0.10499833333333333,0.0,0.0,0.9984151888302508
C15527,5058.555256,1.0,0.0,0.0,0.0,2915.339463,0.0,0.0,0.0,0.666667,8.0,0.0,7000.0,1689.268612,1198.874608,0.0,12.0,0.7226507508571428,0.333876897578446,0.0,0.0,0.9996571043897026,0.0
C15528,42.51225,0.272727,523.15,75.2,447.95,0.0,0.25,0.083333,0.25,0.0,0.0,7.0,2000.0,925.820102,164.103619,1.0,12.0,0.021256125,21.277228872329058,0.261575,0.8546217685776972,0.0,0.14347038061623582
C15529,21.187313,0.272727,319.41,0.0,319.41,0.0,0.25,0.0,0.166667,0.0,0.0,6.0,6000.0,135.546054,29.013477,0.083333,12.0,0.0035312188333333334,6.109169415872936,0.053235000000000005,0.9968789987828095,0.0,0.0
C15530,570.552082,1.0,3179.69,1258.99,1920.7,0.0,1.0,0.25,0.833333,0.0,0.0,28.0,5000.0,3067.833591,248.870731,0.416667,12.0,0.11411041640000001,5.367548623504096,0.635938,0.6038626838830569,0.0,0.3958229189263965
C15531,3.319222,0.181818,47.05,0.0,47.05,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,1900.0,511.105425,118.437426,1.0,12.0,0.001746958947368421,118.33275182428689,0.02476315789473684,0.9791883454734651,0.0,0.0
C15532,2899.781468,1.0,223.62,193.94,29.68,507.263645,0.333333,0.25,0.166667,0.083333,2.0,6.0,3000.0,1059.352415,683.372766,0.0,12.0,0.9665938226666667,0.3651955263387666,0.07454,0.1321342712136052,0.6930932921721458,0.8634137654705725
C15533,1278.829156,1.0,0.0,0.0,0.0,2425.727213,0.0,0.0,0.0,0.166667,6.0,0.0,4000.0,445.436177,418.536968,0.0,12.0,0.319707289,0.3480434672954114,0.0,0.0,0.9995879223694187,0.0
C15534,1368.906278,1.0,0.0,0.0,0.0,5809.802917,0.0,0.0,0.0,0.166667,8.0,0.0,6000.0,322.580506,419.059837,0.0,12.0,0.22815104633333333,0.23547633234512413,0.0,0.0,0.9998279067429607,0.0
C15535,1859.165344,1.0,0.0,0.0,0.0,1543.160715,0.0,0.0,0.0,0.083333,5.0,0.0,3500.0,310.775643,659.586136,0.0,12.0,0.5311900982857143,0.1670688275117118,0.0,0.0,0.9993523990150209,0.0
C15536,1413.865738,1.0,313.03,313.03,0.0,1405.693267,0.25,0.25,0.0,0.166667,3.0,4.0,1800.0,1467.766461,405.632903,0.0,12.0,0.7854809655555556,1.037389217633313,0.17390555555555554,0.0,0.8173950390589209,0.9968155908671146
C15537,205.409896,0.909091,0.0,0.0,0.0,1903.840296,0.0,0.0,0.0,0.25,3.0,0.0,1500.0,779.245735,60.582149,0.125,12.0,0.13693993066666668,3.7752343763595517,0.0,0.0,0.9994750216056958,0.0
C15538,2527.531968,1.0,720.16,720.16,0.0,4783.105548,0.5,0.5,0.0,0.416667,15.0,13.0,3000.0,3866.435107,1094.491962,0.090909,12.0,0.842510656,1.529122493182574,0.2400533333333333,0.0,0.8689816118588181,0.9986133451661212
C15539,1022.71734,1.0,120.09,120.09,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,368.7253,410.924268,0.0,12.0,0.409086936,0.3601827238757136,0.048036,0.0,0.0,0.9917416797423404
C15540,3078.059784,1.0,0.0,0.0,0.0,4403.683518,0.0,0.0,0.0,0.333333,8.0,0.0,6000.0,6043.227704,1183.930323,0.083333,12.0,0.513009964,1.9626860561145896,0.0,0.0,0.9997729689327477,0.0
C15541,1064.308102,1.0,1067.32,242.38,824.94,3608.38187,0.833333,0.25,0.666667,0.083333,1.0,13.0,6000.0,4770.998795,289.339838,0.083333,12.0,0.17738468366666665,4.4785154511103125,0.17788666666666667,0.7721843642354351,0.771565511401735,0.22687958664070693
C15542,1204.686047,1.0,0.0,0.0,0.0,2212.929045,0.0,0.0,0.0,0.75,20.0,0.0,3500.0,1668.247356,448.064322,0.0,12.0,0.3441960134285714,1.3836498814520992,0.0,0.0,0.999548314340851,0.0
C15543,40.247238,0.181818,0.0,0.0,0.0,909.480894,0.0,0.0,0.0,0.083333,2.0,0.0,1500.0,3578.648701,69.271137,1.0,12.0,0.026831492000000002,86.76092932574055,0.0,0.0,0.9989016793140966,0.0
C15544,2722.600219,1.0,0.0,0.0,0.0,234.473649,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,638.102089,653.783205,0.0,12.0,0.9075334063333333,0.23428625264036962,0.0,0.0,0.9957532403126772,0.0
C15545,90.953335,0.888889,921.02,317.74,603.28,0.0,0.888889,0.111111,0.777778,0.0,0.0,9.0,2500.0,782.67882,109.17084,0.777778,9.0,0.036381334,8.511695850944395,0.368408,0.6543025097069478,0.0,0.34461291512114706
