CUST_ID,SEGMENT_NAME,CLUSTER_ID,BALANCE,PURCHASES,CREDIT_LIMIT,PAYMENTS,UTILIZATION_RATIO,PAYMENT_TO_BALANCE,SPEND_VELOCITY,INSTALLMENT_FREQUENCY,CASH_ADVANCE_RATIO,FRAUD_RISK_SCORE,ANOMALY_FLAG,TENURE,PRC_FULL_PAYMENT
C14550,Dormant/Low Engagement,1,66.066065,995.62,7500.0,767.241839,0.0088088086666666,11.440090290074425,0.1327493333333333,0.5948405610965062,0.0,4.8,0,12.0,0.5
C14551,Transactors,3,700.100691,7244.98,6200.0,6151.929937,0.1129194662903225,8.77467390343793,1.0,0.6607125606198196,0.0,40.69,0,12.0,0.75
C14553,Revolvers,2,1215.047947,0.0,1500.0,315.553886,0.8100319646666667,0.2594913192185176,0.0,0.0,0.9951262802238372,6.53,0,12.0,0.0
C14554,Dormant/Low Engagement,1,148.180803,1200.0,8000.0,1654.263363,0.018522600375,11.08898282978139,0.15,0.9991673605328892,0.0,8.12,0,12.0,0.714286
C14555,Revolvers,2,508.598624,0.0,11500.0,974.764661,0.0442259673043478,1.9128086597816247,0.0,0.0,0.998948568642122,22.84,0,12.0,0.0
C14556,Dormant/Low Engagement,1,480.596706,757.8,8000.0,345.385827,0.06007458825,0.7171681672590178,0.0947249999999999,0.9986821296784396,0.0,8.5,0,12.0,0.0
C14557,Revolvers,2,1869.125099,158.2,6500.0,6585.792428,0.2875577075384615,3.5215785465483447,0.0243384615384615,0.0,0.8980376071288103,25.17,0,12.0,0.090909
C14558,Dormant/Low Engagement,1,1654.369427,736.24,7000.0,2267.012612,0.2363384895714285,1.3694904442620226,0.1051771428571428,0.3475665997504205,0.0,11.27,0,12.0,0.083333
C14559,Dormant/Low Engagement,1,1537.935236,68.0,3000.0,3845.144477,0.5126450786666666,2.49857459043845,0.0226666666666666,0.0,0.0,17.2,0,12.0,0.0
C14560,Transactors,3,2543.005761,1900.63,4000.0,674.748921,0.63575144025,0.2652308934767385,0.4751575,0.0,0.0,16.65,0,12.0,0.0
C14561,Cash Advance Users,0,11206.78624,1257.77,15000.0,20873.22194,0.7471190826666666,1.8623857997491573,0.0838513333333333,0.5696989918730189,0.8682510657553286,76.34,1,11.0,0.090909
C14562,Revolvers,2,308.769481,489.24,1000.0,1660.010795,0.308769481,5.3588584312474605,0.48924,0.997960182767624,0.6733460677149563,28.38,0,12.0,0.166667
C14563,Revolvers,2,3014.625246,0.0,6500.0,1023.016247,0.4637884993846154,0.339238520554553,0.0,0.0,0.999126457021098,9.06,0,12.0,0.0
C14564,Transactors,3,1360.590356,2834.03,6000.0,1333.71178,0.2267650593333333,0.9795249901138402,0.4723383333333333,0.30398620120422,0.0,15.0,0,12.0,0.0
C14565,Dormant/Low Engagement,1,62.440728,709.01,2000.0,716.721864,0.031220364,11.29750377391634,0.354505,0.0,0.0,5.99,0,12.0,0.916667
C14566,Revolvers,2,2024.263677,56.0,2500.0,375.558603,0.8097054708,0.1854368926204763,0.0224,0.0,0.9862427452975762,15.24,0,8.0,0.0
C14567,Dormant/Low Engagement,1,2610.997575,328.7,8000.0,4256.385553,0.326374696875,1.6295518777424594,0.0410875,0.0,0.0,19.2,0,12.0,0.0
C14568,Revolvers,2,1592.354384,736.26,6000.0,3636.148663,0.2653923973333333,2.2820715212592657,0.12271,0.4213438949624284,0.8088689775053844,27.84,0,12.0,0.0
C14569,Revolvers,2,1689.238956,261.89,1700.0,309.348573,0.993669974117647,0.1830206148674282,0.1540529411764706,0.4667351363688235,0.0,16.3,0,12.0,0.0
C14570,Dormant/Low Engagement,1,203.499251,2115.76,4000.0,1953.639143,0.05087481275,9.55328263280534,0.5289400000000001,0.7491449195940966,0.0,10.53,0,12.0,1.0
C14571,Dormant/Low Engagement,1,1791.85654,71.38,3000.0,547.424357,0.5972855133333334,0.3053363974119201,0.0237933333333333,0.9861840287372202,0.0,13.81,0,12.0,0.0
C14572,Dormant/Low Engagement,1,5.626795,374.4,1000.0,419.512265,0.005626795,63.30545384307195,0.3743999999999999,0.9973361747469366,0.0,15.17,0,12.0,0.090909
C14573,Revolvers,2,2305.006202,0.0,2500.0,624.147899,0.9220024808,0.2706618475087692,0.0,0.0,0.9973063873227984,7.02,0,12.0,0.0
C14574,Dormant/Low Engagement,1,1138.014732,1170.48,4500.0,1078.964657,0.2528921626666667,0.947278930365933,0.2601066666666666,0.0,0.4398933028775946,15.71,0,12.0,0.083333
C14575,Dormant/Low Engagement,1,80.762254,861.9,6000.0,1426.507994,0.0134603756666666,17.447023830825408,0.14365,0.8250086916212771,0.0,6.36,0,12.0,1.0
C14576,Revolvers,2,814.085729,0.0,3000.0,382.425723,0.2713619096666667,0.4691846629055629,0.0,0.0,0.9990810047009476,7.14,0,12.0,0.0
C14577,Revolvers,2,444.630038,0.0,500.0,172.645901,0.889260076,0.387419801804294,0.0,0.0,0.9931767583139016,11.89,0,12.0,0.0
C14578,Cash Advance Users,0,5402.993017,0.01,12000.0,1071.665067,0.4502494180833333,0.1983098541446542,8.333333333333333e-07,0.0,0.999830055855912,27.07,0,12.0,0.0
C14579,Revolvers,2,1237.510447,0.0,3000.0,578.821763,0.4125034823333334,0.467353153461127,0.0,0.0,0.9996570371191782,7.92,0,9.0,0.0
C14580,Transactors,3,289.512368,4185.94,6000.0,3836.06844,0.0482520613333333,13.204492691340429,0.6976566666666666,0.7852512813653887,0.0,28.03,0,12.0,0.909091
C14581,Dormant/Low Engagement,1,404.182321,3682.11,10000.0,3259.008834,0.0404182321,8.043314491009099,0.368211,0.3280678556980377,0.0,22.48,0,12.0,0.833333
C14582,Transactors,3,1714.896284,2000.0,2000.0,448.300443,0.857448142,0.2612631352956528,1.0,0.0,0.0,27.81,0,9.0,0.0
C14583,Revolvers,2,388.132417,0.0,1050.0,1601.295316,0.3696499209523809,4.115039626729428,0.0,0.0,0.9985521970742391,9.82,0,12.0,0.083333
C14584,Dormant/Low Engagement,1,162.027905,1045.84,1850.0,530.125935,0.0875826513513513,3.251749662120728,0.5653189189189188,0.0,0.0,8.34,0,12.0,0.125
C14585,Revolvers,2,1801.084627,0.0,10000.0,329.077571,0.1801084627,0.1826093880773114,0.0,0.0,0.9996865806895462,21.23,0,6.0,0.0
C14586,Revolvers,2,4976.028578,900.87,5500.0,92.865469,0.9047324687272728,0.0186588177151511,0.1637945454545454,0.9988911927439652,0.0,28.77,0,12.0,0.0
C14587,Transactors,3,24.831137,1909.13,2000.0,1831.935279,0.0124155685,70.91965324639021,0.954565,0.9837707381173008,0.0,33.04,0,12.0,0.0
C14588,Dormant/Low Engagement,1,3682.667737,2214.64,9000.0,1428.539668,0.4091853041111111,0.3878036158503836,0.2460711111111111,0.4352421873589572,0.0,17.04,0,12.0,0.0
C14589,Dormant/Low Engagement,1,629.946336,1832.92,6500.0,1425.425074,0.0969148209230769,2.2591859127620006,0.2819876923076923,0.0,0.0,9.67,0,12.0,0.0
C14590,Dormant/Low Engagement,1,568.060722,1799.03,10000.0,1770.472642,0.0568060722,3.11121919604214,0.179903,0.0,0.0,12.79,0,12.0,0.0
C14591,Dormant/Low Engagement,1,300.395286,394.95,6000.0,339.702306,0.050065881,1.1270989354491765,0.065825,0.295491855032201,0.0,5.31,0,12.0,0.0
C14592,Revolvers,2,898.253159,165.5,1200.0,375.839637,0.7485442991666666,0.4179464183567021,0.1379166666666666,0.0,0.8742300286818382,13.42,0,7.0,0.0
C14593,Revolvers,2,919.799915,320.01,1200.0,195.595593,0.7664999291666668,0.2124192127015997,0.266675,0.7819382573751597,0.7669597071337245,21.34,0,7.0,0.0
C14594,Dormant/Low Engagement,1,368.367166,1121.86,3500.0,3312.219079,0.1052477617142857,8.967280754456665,0.3205314285714285,0.8484227775501844,0.5107482143818504,26.4,0,12.0,0.416667
C14595,Dormant/Low Engagement,1,25.950664,231.25,4000.0,209.115604,0.006487666,7.75920044122104,0.0578125,0.9956942949407964,0.0,1.4,0,12.0,0.090909
C14596,Revolvers,2,1817.618232,623.19,2800.0,719.914581,0.6491493685714286,0.3958580027036702,0.2225678571428571,0.998397923709127,0.3955302331583669,17.78,0,12.0,0.0
C14597,Dormant/Low Engagement,1,24.569042,532.93,3000.0,686.935875,0.0081896806666666,26.86592149209188,0.1776433333333333,0.9981270953121196,0.0,3.83,0,12.0,0.8
C14598,Cash Advance Users,0,5256.69533,188.6,9000.0,1421.954639,0.5840772588888888,0.270452080189287,0.0209555555555555,0.0,0.9107352490503996,19.87,0,12.0,0.0
C14599,Dormant/Low Engagement,1,117.706441,718.44,3000.0,885.366764,0.0392354803333333,7.458455973757987,0.23948,0.9986100300233516,0.0,2.19,0,12.0,0.333333
C14600,Dormant/Low Engagement,1,2707.058356,2018.13,7000.0,2575.541309,0.3867226222857143,0.9510656604919928,0.2883042857142857,0.2342097834215726,0.0,15.54,0,12.0,0.0
C14601,Revolvers,2,4917.162359,0.0,5000.0,865.821715,0.9834324718,0.1760457772231915,0.0,0.0,0.9996855477155236,19.9,0,12.0,0.0
C14602,Dormant/Low Engagement,1,272.717108,227.44,4500.0,316.388557,0.0606038017777777,1.1558961707282105,0.0505422222222222,0.0,0.0,4.85,0,12.0,0.0
C14603,Cash Advance Users,0,4708.26338,0.0,10000.0,1325.649779,0.470826338,0.2814983304246619,0.0,0.0,0.9992613291992372,18.14,0,12.0,0.0
C14604,Dormant/Low Engagement,1,82.029477,1126.32,9000.0,1136.224986,0.0091143863333333,13.6845976519881,0.1251466666666666,0.4842280807579037,0.0,9.14,0,12.0,0.5
C14606,Cash Advance Users,0,9919.456275,740.75,14000.0,3281.898514,0.7085325910714286,0.3308213274696379,0.0529107142857142,0.9986518368722616,0.7511103992691438,51.44,0,12.0,0.0
C14607,Dormant/Low Engagement,1,3258.237364,921.12,6200.0,1323.776141,0.5255221554838709,0.4061613172522527,0.1485677419354838,0.4337613325814428,0.0,11.36,0,12.0,0.0
C14608,Dormant/Low Engagement,1,61.115414,239.71,700.0,358.108438,0.0873077342857142,5.765210516024251,0.3424428571428571,0.9958456233642142,0.0,5.29,0,11.0,0.090909
C14609,Revolvers,2,1002.791997,0.0,1200.0,239.80734,0.8356599975000001,0.2389014265073882,0.0,0.0,0.9957465905233212,7.78,0,12.0,0.0
C14610,Revolvers,2,2951.220065,0.0,8500.0,710.854365,0.3472023605882353,0.2407863741011461,0.0,0.0,0.9993237476391572,12.41,0,12.0,0.0
C14611,Revolvers,2,1248.903628,518.31,1200.0,1141.190295,1.0,0.9130226278533532,0.4319249999999999,0.7798809959369164,0.476200343432471,22.91,0,12.0,0.0
C14612,Revolvers,2,793.167009,433.31,1000.0,363.064207,0.793167009,0.4571635473213166,0.43331,0.537196933066243,0.6384312831847899,21.33,0,7.0,0.0
C14613,Dormant/Low Engagement,1,2368.338673,1307.18,9000.0,2167.293003,0.2631487414444444,0.9147248671950412,0.1452422222222222,0.416364720451314,0.0,13.95,0,12.0,0.0
C14614,Cash Advance Users,0,7287.084204,0.0,7500.0,4293.062891,0.9716112272,0.5890523175684208,0.0,0.0,0.9998486241989694,35.38,0,12.0,0.0
C14615,Revolvers,2,3764.89205,898.43,4500.0,1067.435442,0.8366426777777778,0.2834482316082321,0.1996511111111111,0.4663286748273907,0.6995411461854568,25.46,0,12.0,0.0
C14616,Dormant/Low Engagement,1,14.775035,80.44,3000.0,137.217255,0.0049250116666666,8.698380383942094,0.0268133333333333,0.987721021611002,0.0,2.15,0,12.0,0.083333
C14617,Revolvers,2,306.460387,0.0,7000.0,577.962789,0.0437800552857142,1.8797959458757847,0.0,0.0,0.9948142079811154,12.99,0,12.0,0.083333
C14618,Revolvers,2,1499.689937,159.96,4000.0,356.317359,0.37492248425,0.2374356955523451,0.03999,0.9937872763419484,0.7889260666720423,19.95,0,12.0,0.0
C14619,Revolvers,2,2778.220254,0.0,3000.0,813.686705,0.926073418,0.292775178156139,0.0,0.0,0.9900783922106012,8.14,0,12.0,0.0
C14620,Dormant/Low Engagement,1,56.149055,493.32,5000.0,471.382074,0.011229811,8.248291664665322,0.098664,0.6946714678750606,0.0,2.11,0,12.0,0.75
C14621,Revolvers,2,1924.657194,0.0,2500.0,428.488182,0.7698628775999999,0.2225152967698985,0.0,0.0,0.9988982480100712,6.17,0,12.0,0.0
C14622,Dormant/Low Engagement,1,72.425884,655.68,1000.0,718.537117,0.072425884,9.785883095394537,0.6556799999999999,0.998477188280441,0.0,10.36,0,12.0,0.333333
C14623,Revolvers,2,653.88103,0.0,1400.0,205.709969,0.4670578785714285,0.3141180757671359,0.0,0.0,0.9992685803290544,8.47,0,12.0,0.0
C14624,Dormant/Low Engagement,1,579.243601,505.48,1950.0,188.304134,0.2970480005128205,0.3245259985210935,0.2592205128205128,0.0,0.0,5.54,0,12.0,0.0
C14625,Dormant/Low Engagement,1,95.259372,43.3,7000.0,526.604881,0.0136084817142857,5.470686854262876,0.0061857142857142,0.9774266365688488,0.0,7.36,0,12.0,0.0
C14626,Dormant/Low Engagement,1,551.580225,2955.91,8000.0,2456.581737,0.068947528125,4.4456562610433625,0.36948875,0.6775316123926667,0.0,16.62,0,12.0,0.25
C14627,Dormant/Low Engagement,1,1181.767566,153.95,6500.0,1908.258846,0.1818103947692307,1.6133844897806404,0.0236846153846153,0.0,0.0,9.38,0,12.0,0.0
C14628,Dormant/Low Engagement,1,11.834127,272.9,6000.0,313.913093,0.0019723545,24.45924783197174,0.0454833333333333,0.7411464037970062,0.0,8.42,0,6.0,1.0
C14629,Revolvers,2,1138.554361,831.89,1200.0,381.967601,0.9487953008333332,0.3351903288446983,0.6932416666666666,0.0,0.3727731796766365,28.7,0,12.0,0.0
C14630,Cash Advance Users,0,9962.070262,7465.91,18500.0,2403.16006,0.5384902844324324,0.2412067763052779,0.4035627027027026,0.1861934856587263,0.0,57.92,1,12.0,0.0
C14631,Cash Advance Users,0,6416.448101,0.0,7500.0,1756.557983,0.8555264134666667,0.2737159623817268,0.0,0.0,0.999720779036796,19.8,0,12.0,0.0
C14632,Transactors,3,2762.340044,2372.98,4500.0,659.726225,0.6138533431111112,0.2387423243232239,0.5273288888888888,0.0,0.3816250625270501,28.82,0,12.0,0.0
C14633,Transactors,3,926.458992,6200.71,7000.0,7932.430735,0.1323512845714285,8.55286411951678,0.8858157142857143,0.0738667238551947,0.0437113572540786,44.49,0,12.0,0.142857
C14634,Cash Advance Users,0,7474.408678,0.0,10000.0,2021.908233,0.7474408678,0.2704746081576036,0.0,0.0,0.9999018503428554,39.65,0,10.0,0.0
C14635,Dormant/Low Engagement,1,287.884126,1545.03,6500.0,1182.107223,0.0442898655384615,4.0919770821883095,0.237696923076923,0.9186820436860864,0.1577801375262345,15.37,0,12.0,0.25
C14636,Dormant/Low Engagement,1,170.617046,350.0,3000.0,828.8943,0.0568723486666666,4.829906581657396,0.1166666666666666,0.0,0.0,1.95,0,12.0,0.142857
C14637,Dormant/Low Engagement,1,86.661044,709.98,1000.0,727.104508,0.086661044,8.29449975521624,0.70998,0.9985934906748432,0.0,11.12,0,12.0,0.166667
C14638,Revolvers,2,1541.743608,0.0,1600.0,353.686721,0.963589755,0.2292582637619977,0.0,0.0,0.9916648696820296,9.38,0,12.0,0.0
C14639,Cash Advance Users,0,7558.010921,365.26,8000.0,3311.192387,0.944751365125,0.4380457207438396,0.0456575,0.4824441653470212,0.9282485740212186,40.31,0,12.0,0.0
C14640,Cash Advance Users,0,6956.37654,11500.94,14000.0,20122.00545,0.4968840385714286,2.892182898871821,0.8214957142857143,0.731174914840453,0.5681720998275392,92.16,1,12.0,0.166667
C14641,Dormant/Low Engagement,1,99.256215,1554.39,6000.0,1006.702329,0.0165427025,10.041295983495884,0.259065,0.2443117160326348,0.0,6.84,0,11.0,0.5
C14642,Dormant/Low Engagement,1,376.15858,2724.76,8500.0,2600.70524,0.0442539505882352,6.895521878356844,0.32056,0.7895045785395632,0.0,17.66,0,12.0,0.0
C14643,Transactors,3,380.517893,2590.27,2500.0,1825.405687,0.1522071572,4.784587356168902,1.0,0.1882513207809298,0.0,20.02,0,12.0,0.090909
C14644,Dormant/Low Engagement,1,1311.952719,2092.0,5181.818182,3476.019003,0.2531838580437479,2.647482238086595,0.4037192982314484,0.4061156235069278,0.0,15.09,0,12.0,0.0
C14645,Revolvers,2,548.252892,208.41,3000.0,708.100631,0.182750964,1.2892069232837104,0.06947,0.0,0.886396746192758,12.73,0,12.0,0.0
C14646,Dormant/Low Engagement,1,3.691925,27.99,6500.0,187.172733,0.0005679884615384,39.89252449687496,0.0043061538461538,0.0,0.0,13.79,0,12.0,0.5
C14647,Dormant/Low Engagement,1,49.911409,178.4,2500.0,130.650758,0.0199645636,2.566237324132985,0.07136,0.9944258639910812,0.0,1.22,0,12.0,0.0
C14648,Dormant/Low Engagement,1,18.549421,132.0,19500.0,3610.565153,0.0009512523589743,184.68910936032327,0.0067692307692307,0.9924812030075189,0.0,49.81,0,12.0,0.0
C14649,Revolvers,2,4251.411617,0.0,5000.0,1428.511775,0.8502823234,0.3359297978796769,0.0,0.0,0.9995689594341814,12.28,0,12.0,0.0
C14650,Dormant/Low Engagement,1,32.229139,145.85,1000.0,263.681773,0.032229139,7.935257455813104,0.14585,0.993190330268982,0.0,3.95,0,12.0,0.125
C14651,Revolvers,2,1226.152097,0.0,1200.0,797.029627,1.0,0.6494953876935762,0.0,0.0,0.9963847017337896,11.26,0,12.0,0.0
C14652,Revolvers,2,1238.140283,56.38,1600.0,398.98255,0.7738376768749999,0.3219833585218051,0.0352375,0.9825723248518649,0.0,14.74,0,12.0,0.0
C14653,Revolvers,2,153.643158,0.0,300.0,347.227774,0.51214386,2.2453484427678334,0.0,0.0,0.9960923813871092,13.7,0,12.0,0.083333
C14654,Dormant/Low Engagement,1,200.580245,354.0,1200.0,1697.98971,0.1671502041666666,8.423393423298995,0.295,0.0,0.0,7.36,0,12.0,0.142857
C14655,Dormant/Low Engagement,1,2329.869472,1497.2,7000.0,1453.119488,0.332838496,0.6234237933337179,0.2138857142857143,0.1307836069950607,0.0,10.64,0,12.0,0.0
C14656,Revolvers,2,5090.523925,1689.09,6000.0,2046.509543,0.8484206541666668,0.4019444027261444,0.2815149999999999,0.9994083155334924,0.3917506791284567,31.77,0,12.0,0.0
C14657,Transactors,3,2996.761878,3644.35,3500.0,3879.940821,0.8562176794285714,1.2942791919111865,1.0,0.0092583702525134,0.0,37.65,0,12.0,0.0
C14658,Revolvers,2,1103.834373,0.0,7000.0,4021.956752,0.1576906247142857,3.640325509677096,0.0,0.0,0.993606720165675,19.26,0,12.0,0.0
C14659,Dormant/Low Engagement,1,72.679836,800.55,7000.0,1584.89763,0.0103828337142857,21.51060203228465,0.1143642857142857,0.2669827209781049,0.0,8.86,0,12.0,0.666667
C14660,Revolvers,2,4995.229116,1580.34,5500.0,1712.233039,0.9082234756363636,0.3427050680115366,0.2873345454545454,0.1365930160496793,0.0,22.48,0,12.0,0.0
C14661,Dormant/Low Engagement,1,300.427627,443.71,1000.0,372.548129,0.300427627,1.235945532623657,0.44371,0.9977513435722156,0.0,7.85,0,12.0,0.0
C14662,Revolvers,2,1521.763256,312.15,1500.0,671.70656,1.0,0.441110302178187,0.2080999999999999,0.9968066421842569,0.0,17.21,0,12.0,0.0
C14663,Dormant/Low Engagement,1,16.742181,320.0,2500.0,559.713369,0.0066968724,31.547044244447736,0.128,0.9968847352024922,0.0,4.25,0,12.0,0.25
C14664,Revolvers,2,757.964752,157.4,1200.0,1494.480376,0.6316372933333333,1.9691037983803497,0.1311666666666666,0.0,0.0,11.82,0,8.0,0.0
C14665,Transactors,3,8315.894044,8391.55,8500.0,6322.388249,0.978340475764706,0.7601862204269774,0.9872411764705882,0.999880846703326,0.0,64.54,1,12.0,0.0
C14666,Dormant/Low Engagement,1,476.728349,462.75,5500.0,185.002877,0.0866778816363636,0.3872553876847698,0.0841363636363636,0.0,0.0,6.3,0,12.0,0.0
C14667,Transactors,3,776.919827,11522.9,4500.0,11082.51429,0.1726488504444444,14.246345067124762,1.0,0.0326816442350246,0.0,59.11,1,12.0,0.916667
C14668,Dormant/Low Engagement,1,245.336939,909.0,3000.0,340.201751,0.0817789796666666,1.381042373835781,0.303,0.0,0.0,5.74,0,12.0,0.0
C14669,Dormant/Low Engagement,1,18.745682,872.7,2500.0,2411.060444,0.0074982728,122.10570614881776,0.34908,0.0,0.0,24.72,0,12.0,1.0
C14670,Dormant/Low Engagement,1,7.106669,27.98,2500.0,57.785065,0.0028426676,7.128089848000455,0.011192,0.0,0.0,5.57,0,9.0,0.0
C14672,Dormant/Low Engagement,1,1632.421395,993.96,6000.0,2752.623744,0.2720702325,1.685188985785263,0.16566,0.752160890890086,0.0,12.35,0,11.0,0.090909
C14673,Revolvers,2,2439.976275,499.59,2700.0,555.286351,0.9036949166666668,0.2274853535805054,0.1850333333333333,0.9980023572184822,0.0,14.3,0,12.0,0.0
C14674,Revolvers,2,1315.478789,88.08,1500.0,453.199092,0.8769858593333333,0.3442509638489891,0.05872,0.988774135608442,0.6340055877173854,20.24,0,12.0,0.0
C14675,Revolvers,2,1454.09973,0.0,1500.0,274.985583,0.96939982,0.1889805745479727,0.0,0.0,0.9802382695553784,10.2,0,12.0,0.0
C14676,Dormant/Low Engagement,1,1695.40481,1641.48,7000.0,3423.435143,0.2422006871428571,2.018053192740004,0.2344971428571428,0.1609882616531099,0.402377167652754,22.95,0,12.0,0.0
C14677,Dormant/Low Engagement,1,19.991586,144.0,1500.0,173.881319,0.013327724,8.283381684452046,0.096,0.993103448275862,0.0,2.33,0,8.0,0.8
C14678,Transactors,3,3219.604215,4126.75,10500.0,6061.100911,0.3066289728571428,1.881976333127292,0.3930238095238095,0.0,0.0,36.01,0,12.0,0.0
C14679,Dormant/Low Engagement,1,337.178513,3809.71,16500.0,2837.599645,0.0204350613939393,8.39083364530614,0.2308915151515151,0.0,0.0,33.64,0,12.0,0.916667
C14680,Transactors,3,217.10156,2953.03,5000.0,3123.296573,0.043420312,14.32037704361216,0.5906060000000001,0.0,0.0,20.78,0,12.0,0.125
C14681,Revolvers,2,2124.826298,967.61,5000.0,1778.725826,0.4249652596,0.8367220913926243,0.193522,0.5884721404899805,0.37519561219748,16.18,0,12.0,0.0
C14682,Revolvers,2,313.13311,49.09,6500.0,1405.747523,0.0481743246153846,4.475005907527545,0.0075523076923076,0.0,0.9630659300202664,17.51,0,12.0,0.166667
C14683,Dormant/Low Engagement,1,154.271153,1498.28,12000.0,1343.450205,0.0128559294166666,8.652284594035313,0.1248566666666666,0.5544528040125927,0.0,14.89,0,12.0,0.583333
C14684,Cash Advance Users,0,7934.946009,1792.15,11500.0,2373.896899,0.6899953051304348,0.2991321886902721,0.1558391304347826,0.0,0.6992474766983637,42.74,0,12.0,0.0
C14685,Revolvers,2,4183.77248,511.12,4500.0,1378.838332,0.9297272177777776,0.3294894378582799,0.1135822222222222,0.4540342107318597,0.7025232602434149,24.29,0,12.0,0.0
C14686,Revolvers,2,4187.550741,0.0,4500.0,1216.465192,0.9305668313333332,0.2904262756309772,0.0,0.0,0.9976996644132424,13.78,0,12.0,0.0
C14687,Dormant/Low Engagement,1,58.565355,386.0,1000.0,425.996964,0.058565355,7.151757326049681,0.386,0.9974160206718348,0.0,4.57,0,6.0,1.0
C14688,Cash Advance Users,0,8363.401152,1076.01,9500.0,1828.936956,0.8803580160000001,0.2186572502638381,0.1132642105263157,0.0,0.7442556693889572,34.26,0,12.0,0.0
C14689,Dormant/Low Engagement,1,45.171225,160.0,500.0,197.019336,0.09034245,4.26714552191327,0.32,0.0,0.0,9.37,0,12.0,0.0
C14690,Revolvers,2,440.676765,0.0,1200.0,171.743821,0.3672306375,0.3888450437278493,0.0,0.0,0.9991123279414376,8.23,0,6.0,0.0
C14691,Cash Advance Users,0,7867.660015,507.0,8500.0,6802.892319,0.9256070605882354,0.864555376141766,0.0596470588235294,0.0,0.9464623439147234,49.96,0,12.0,0.0
C14692,Revolvers,2,731.222335,0.0,1500.0,3208.182454,0.4874815566666667,4.381432115151199,0.0,0.0,0.9996466400358084,16.5,0,12.0,0.090909
C14693,Dormant/Low Engagement,1,39.523885,592.88,12000.0,1111.148943,0.0032936570833333,27.41960557335507,0.0494066666666666,0.23860039065131,0.0,19.71,0,12.0,0.833333
C14694,Revolvers,2,1996.785925,212.64,2000.0,1121.381513,0.9983929625,0.5613121500993656,0.10632,0.0,0.5601902684751641,16.34,0,12.0,0.0
C14695,Revolvers,2,3114.988266,453.12,5000.0,1160.859524,0.6229976532,0.3725493887979872,0.090624,0.0,0.8232416071124837,16.02,0,12.0,0.0
C14696,Revolvers,2,2341.401664,0.0,3000.0,668.918811,0.7804672213333333,0.2855696447285311,0.0,0.0,0.9994503399482249,6.38,0,12.0,0.0
C14697,Revolvers,2,2819.630553,0.0,3000.0,810.389383,0.939876851,0.28730787948747,0.0,0.0,0.9956811577945276,8.55,0,12.0,0.0
C14698,Dormant/Low Engagement,1,147.085066,1381.14,2500.0,1457.406626,0.0588340264,9.84168535941362,0.5524560000000001,0.2561245604642077,0.0,9.25,0,12.0,1.0
C14699,Dormant/Low Engagement,1,152.459665,1248.09,5000.0,1316.455236,0.030491933,8.578509773235853,0.2496179999999999,0.3351559935633141,0.0,6.05,0,12.0,0.166667
C14700,Revolvers,2,1998.15597,348.0,9000.0,2893.195013,0.22201733,1.4472082500896617,0.0386666666666666,0.0,0.8475555093710387,20.97,0,12.0,0.0
C14701,Transactors,3,290.246277,2617.61,2500.0,2948.963493,0.1160985108,10.125325972836384,1.0,0.4868689877454069,0.0,23.55,0,12.0,0.916667
C14702,Transactors,3,2074.364799,1500.0,2200.0,2200.280484,0.9428930904545454,1.0601897483566214,0.6818181818181818,0.0,0.0,23.48,0,12.0,0.0
C14703,Dormant/Low Engagement,1,1773.323689,1423.71,5000.0,1410.310559,0.3546647378,0.7948440116892336,0.284742,0.0,0.0,10.78,0,12.0,0.0
C14704,Dormant/Low Engagement,1,12.540151,201.0,2500.0,479.948299,0.0050160604,35.44630329454967,0.0804,0.4777227722772277,0.0,4.86,0,12.0,1.0
C14705,Cash Advance Users,0,5796.622219,423.38,8000.0,813.94163,0.724577777375,0.1403923193430137,0.0529225,0.4712757434374853,0.9407627541128928,38.33,0,8.0,0.0
C14706,Revolvers,2,3261.241461,0.0,6500.0,800.677168,0.5017294555384616,0.2454377389203318,0.0,0.0,0.9935762388673008,9.5,0,12.0,0.0
C14707,Cash Advance Users,0,4228.71103,923.99,8500.0,8805.280436,0.4974954152941176,2.081768795444165,0.1087047058823529,0.9989189072314296,0.8095655811597967,47.61,0,12.0,0.25
C14708,Cash Advance Users,0,8033.907466,159.0,9000.0,1620.868564,0.8926563851111111,0.2017283423435507,0.0176666666666666,0.0,0.9613877606134452,30.51,0,12.0,0.0
C14709,Revolvers,2,11.902047,0.0,3000.0,727.929858,0.003967349,56.41971835942002,0.0,0.0,0.9979338525667896,20.88,0,12.0,0.142857
C14710,Cash Advance Users,0,7789.190958,1307.39,8500.0,2072.817061,0.9163754068235296,0.2660803916329364,0.1538105882352941,0.9346907267710698,0.5840152649327767,41.21,0,12.0,0.0
C14711,Cash Advance Users,0,8465.740449,1345.81,9500.0,2069.156797,0.8911305735789474,0.2443864683774954,0.1416642105263157,0.8314535829107298,0.7180199770513388,44.25,0,12.0,0.0
C14712,Dormant/Low Engagement,1,151.194794,2634.7,7500.0,2295.964836,0.0201593058666666,15.085698897164644,0.3512933333333333,0.0846720036422961,0.0,15.66,0,11.0,0.5
C14713,Revolvers,2,3212.963003,0.0,3500.0,766.728773,0.9179894294285714,0.238561791870135,0.0,0.0,0.9946390068584364,7.71,0,12.0,0.0
